Titulares,T,TaP,C,CP,CF,Reg,PA,partido,equipo,Jornada
941,0.0,0.0,0.0,0.0,0.0,1,0,103,girona,11
942,1.0,1.0,0.0,0.0,1.0,3,1,103,girona,11
943,2.0,0.0,2.0,1.0,0.0,0,0,103,girona,11
944,0.0,0.0,0.0,0.0,0.0,4,0,103,girona,11
132,0.0,0.0,0.0,0.0,0.0,0,0,104,rayo,11
135,0.0,0.0,5.0,1.0,0.0,2,0,104,rayo,11
137,0.0,0.0,0.0,0.0,0.0,1,0,104,rayo,11
251,2.0,1.0,1.0,0.0,0.0,2,0,104,rayo,11
945,0.0,0.0,0.0,0.0,0.0,0,0,104,rayo,11
946,0.0,0.0,0.0,0.0,1.0,0,0,104,rayo,11
138,1.0,1.0,9.0,5.0,2.0,4,3,104,rayo,11
387,3.0,1.0,0.0,0.0,0.0,3,0,104,rayo,11
947,2.0,1.0,1.0,0.0,0.0,0,0,104,rayo,11
389,0.0,0.0,0.0,0.0,0.0,1,1,104,rayo,11
948,2.0,0.0,0.0,0.0,0.0,1,1,104,rayo,11
88,0.0,0.0,0.0,0.0,0.0,0,0,104,barcelona,11
658,0.0,0.0,0.0,0.0,0.0,1,0,104,barcelona,11
90,0.0,0.0,0.0,0.0,0.0,1,1,104,barcelona,11
92,0.0,0.0,3.0,2.0,0.0,2,2,104,barcelona,11
91,0.0,0.0,4.0,1.0,0.0,1,2,104,barcelona,11
94,0.0,0.0,1.0,0.0,0.0,0,0,104,barcelona,11
261,0.0,0.0,0.0,0.0,0.0,0,0,104,barcelona,11
949,0.0,0.0,1.0,0.0,0.0,0,0,104,barcelona,11
819,0.0,0.0,0.0,0.0,0.0,0,0,104,barcelona,11
950,1.0,0.0,2.0,2.0,0.0,0,1,104,barcelona,11
96,6.0,4.0,0.0,0.0,1.0,0,0,104,barcelona,11
110,0.0,0.0,0.0,0.0,0.0,0,0,105,eibar,11
114,3.0,1.0,15.0,2.0,2.0,5,2,105,eibar,11
111,0.0,0.0,0.0,0.0,1.0,0,0,105,eibar,11
951,1.0,0.0,9.0,2.0,3.0,1,1,105,eibar,11
225,1.0,0.0,0.0,0.0,0.0,0,0,105,eibar,11
952,0.0,0.0,0.0,0.0,0.0,0,0,105,eibar,11
115,4.0,3.0,1.0,0.0,0.0,1,1,105,eibar,11
117,6.0,2.0,5.0,0.0,3.0,1,2,105,eibar,11
953,1.0,1.0,4.0,0.0,0.0,1,0,105,eibar,11
116,3.0,1.0,12.0,6.0,2.0,2,5,105,eibar,11
498,2.0,0.0,0.0,0.0,1.0,0,2,105,eibar,11
954,0.0,0.0,0.0,0.0,0.0,0,0,105,alaves,11
955,0.0,0.0,1.0,0.0,0.0,0,0,105,alaves,11
101,0.0,0.0,0.0,0.0,0.0,0,1,105,alaves,11
102,0.0,0.0,0.0,0.0,0.0,0,1,105,alaves,11
103,0.0,0.0,0.0,0.0,0.0,0,0,105,alaves,11
956,0.0,0.0,0.0,0.0,0.0,2,0,105,alaves,11
104,1.0,0.0,5.0,0.0,0.0,2,0,105,alaves,11
106,2.0,0.0,1.0,0.0,0.0,1,0,105,alaves,11
957,2.0,2.0,3.0,1.0,1.0,3,1,105,alaves,11
494,3.0,1.0,1.0,0.0,0.0,0,1,105,alaves,11
958,1.0,0.0,0.0,0.0,0.0,0,0,105,alaves,11
66,0.0,0.0,0.0,0.0,0.0,0,0,106,villarreal,11
68,1.0,0.0,0.0,0.0,0.0,0,0,106,villarreal,11
69,2.0,0.0,1.0,0.0,0.0,0,1,106,villarreal,11
959,4.0,0.0,3.0,0.0,0.0,0,0,106,villarreal,11
960,0.0,0.0,6.0,1.0,0.0,0,1,106,villarreal,11
72,1.0,0.0,0.0,0.0,0.0,0,2,106,villarreal,11
314,4.0,0.0,0.0,0.0,1.0,1,2,106,villarreal,11
961,2.0,0.0,8.0,3.0,0.0,1,2,106,villarreal,11
962,6.0,2.0,0.0,0.0,1.0,4,3,106,villarreal,11
963,0.0,0.0,1.0,0.0,2.0,1,1,106,villarreal,11
76,2.0,1.0,1.0,0.0,0.0,0,1,106,villarreal,11
33,0.0,0.0,0.0,0.0,0.0,0,0,106,levante,11
34,1.0,0.0,2.0,0.0,0.0,0,1,106,levante,11
290,0.0,0.0,0.0,0.0,0.0,2,0,106,levante,11
35,0.0,0.0,0.0,0.0,0.0,1,0,106,levante,11
36,0.0,0.0,0.0,0.0,0.0,0,1,106,levante,11
39,4.0,0.0,1.0,0.0,2.0,0,1,106,levante,11
741,2.0,0.0,3.0,1.0,0.0,1,3,106,levante,11
964,0.0,0.0,2.0,0.0,2.0,3,1,106,levante,11
965,3.0,0.0,2.0,2.0,0.0,1,2,106,levante,11
40,0.0,0.0,2.0,0.0,1.0,1,1,106,levante,11
530,2.0,1.0,0.0,0.0,0.0,0,0,106,levante,11
678,0.0,0.0,0.0,0.0,0.0,0,0,107,huesca,11
124,4.0,3.0,1.0,0.0,2.0,0,0,107,huesca,11
398,2.0,0.0,0.0,0.0,0.0,0,1,107,huesca,11
122,0.0,0.0,0.0,0.0,0.0,0,0,107,huesca,11
842,0.0,0.0,1.0,0.0,0.0,2,1,107,huesca,11
123,1.0,0.0,5.0,1.0,2.0,3,0,107,huesca,11
966,1.0,0.0,9.0,4.0,0.0,0,4,107,huesca,11
479,2.0,2.0,9.0,3.0,3.0,2,1,107,huesca,11
967,2.0,0.0,0.0,0.0,0.0,0,1,107,huesca,11
303,2.0,0.0,0.0,0.0,0.0,0,0,107,huesca,11
968,4.0,2.0,2.0,0.0,3.0,1,1,107,huesca,11
165,0.0,0.0,0.0,0.0,0.0,0,0,107,getafe,11
166,0.0,0.0,0.0,0.0,0.0,0,0,107,getafe,11
220,1.0,0.0,6.0,2.0,0.0,1,0,107,getafe,11
169,1.0,0.0,0.0,0.0,1.0,0,0,107,getafe,11
168,0.0,0.0,5.0,1.0,0.0,0,2,107,getafe,11
969,0.0,0.0,1.0,0.0,0.0,0,0,107,getafe,11
970,1.0,0.0,0.0,0.0,0.0,0,2,107,getafe,11
171,1.0,0.0,1.0,0.0,0.0,1,0,107,getafe,11
170,1.0,0.0,0.0,0.0,0.0,2,0,107,getafe,11
627,1.0,1.0,2.0,0.0,0.0,0,0,107,getafe,11
467,2.0,1.0,0.0,0.0,1.0,2,1,107,getafe,11
647,0.0,0.0,0.0,0.0,0.0,0,0,108,real_sociedad,11
78,0.0,0.0,0.0,0.0,0.0,0,0,108,real_sociedad,11
80,0.0,0.0,0.0,0.0,0.0,0,0,108,real_sociedad,11
327,0.0,0.0,3.0,2.0,1.0,2,2,108,real_sociedad,11
79,0.0,0.0,5.0,0.0,0.0,3,1,108,real_sociedad,11
82,0.0,0.0,2.0,0.0,0.0,0,0,108,real_sociedad,11
83,1.0,0.0,0.0,0.0,0.0,0,1,108,real_sociedad,11
971,0.0,0.0,0.0,0.0,0.0,2,1,108,real_sociedad,11
972,4.0,0.0,9.0,3.0,2.0,5,1,108,real_sociedad,11
973,2.0,0.0,1.0,0.0,0.0,0,0,108,real_sociedad,11
974,1.0,1.0,0.0,0.0,1.0,0,1,108,real_sociedad,11
143,0.0,0.0,0.0,0.0,0.0,0,0,108,sevilla,11
147,0.0,0.0,0.0,0.0,0.0,0,1,108,sevilla,11
532,1.0,0.0,0.0,0.0,0.0,0,0,108,sevilla,11
148,2.0,0.0,4.0,1.0,2.0,1,1,108,sevilla,11
975,1.0,0.0,3.0,0.0,1.0,0,0,108,sevilla,11
976,0.0,0.0,0.0,0.0,0.0,0,0,108,sevilla,11
381,1.0,1.0,3.0,1.0,0.0,1,0,108,sevilla,11
283,0.0,0.0,5.0,1.0,2.0,1,4,108,sevilla,11
151,0.0,0.0,2.0,2.0,0.0,3,0,108,sevilla,11
977,1.0,0.0,0.0,0.0,0.0,1,1,108,sevilla,11
978,2.0,0.0,1.0,0.0,2.0,1,0,108,sevilla,11
22,0.0,0.0,0.0,0.0,0.0,0,0,109,betis,11
979,0.0,0.0,6.0,0.0,2.0,0,0,109,betis,11
24,0.0,0.0,0.0,0.0,0.0,0,0,109,betis,11
980,0.0,0.0,1.0,0.0,0.0,2,0,109,betis,11
26,1.0,1.0,0.0,0.0,0.0,0,0,109,betis,11
25,0.0,0.0,0.0,0.0,0.0,0,1,109,betis,11
31,5.0,1.0,7.0,3.0,0.0,2,2,109,betis,11
851,0.0,0.0,0.0,0.0,0.0,1,1,109,betis,11
28,1.0,0.0,0.0,0.0,0.0,1,1,109,betis,11
710,4.0,3.0,2.0,0.0,2.0,2,2,109,betis,11
981,3.0,1.0,0.0,0.0,0.0,1,1,109,betis,11
44,0.0,0.0,0.0,0.0,0.0,0,0,109,celta,11
45,0.0,0.0,2.0,0.0,1.0,1,0,109,celta,11
612,1.0,0.0,2.0,0.0,1.0,1,2,109,celta,11
46,0.0,0.0,0.0,0.0,0.0,0,0,109,celta,11
295,0.0,0.0,1.0,0.0,0.0,0,0,109,celta,11
507,1.0,0.0,0.0,0.0,0.0,0,1,109,celta,11
52,0.0,0.0,0.0,0.0,0.0,1,1,109,celta,11
982,0.0,0.0,0.0,0.0,0.0,1,1,109,celta,11
983,4.0,2.0,3.0,1.0,1.0,1,2,109,celta,11
984,3.0,2.0,1.0,0.0,1.0,0,0,109,celta,11
54,4.0,2.0,2.0,0.0,0.0,1,2,109,celta,11
55,0.0,0.0,0.0,0.0,0.0,0,0,110,espanyol,11
56,0.0,0.0,2.0,1.0,0.0,0,2,110,espanyol,11
57,0.0,0.0,0.0,0.0,0.0,0,0,110,espanyol,11
58,0.0,0.0,1.0,0.0,1.0,0,0,110,espanyol,11
59,0.0,0.0,0.0,0.0,0.0,2,0,110,espanyol,11
63,1.0,0.0,1.0,0.0,0.0,4,3,110,espanyol,11
62,0.0,0.0,0.0,0.0,0.0,0,0,110,espanyol,11
985,1.0,0.0,2.0,1.0,1.0,1,0,110,espanyol,11
268,3.0,1.0,1.0,0.0,0.0,2,1,110,espanyol,11
865,2.0,1.0,3.0,0.0,0.0,1,0,110,espanyol,11
986,1.0,1.0,0.0,0.0,0.0,2,2,110,espanyol,11
391,0.0,0.0,0.0,0.0,0.0,0,0,110,athletic,11
392,1.0,0.0,4.0,1.0,0.0,0,0,110,athletic,11
987,0.0,0.0,0.0,0.0,0.0,0,0,110,athletic,11
872,1.0,0.0,0.0,0.0,0.0,0,2,110,athletic,11
201,0.0,0.0,2.0,0.0,0.0,1,0,110,athletic,11
427,0.0,0.0,5.0,1.0,0.0,0,2,110,athletic,11
205,0.0,0.0,0.0,0.0,0.0,0,0,110,athletic,11
988,0.0,0.0,4.0,1.0,0.0,0,1,110,athletic,11
302,2.0,1.0,3.0,0.0,0.0,1,0,110,athletic,11
207,4.0,0.0,2.0,0.0,1.0,4,0,110,athletic,11
208,1.0,1.0,0.0,0.0,0.0,0,0,110,athletic,11
33,0.0,0.0,0.0,0.0,0.0,0,0,111,levante,12
290,1.0,0.0,0.0,0.0,0.0,0,0,111,levante,12
35,1.0,1.0,0.0,0.0,0.0,0,0,111,levante,12
36,2.0,0.0,0.0,0.0,0.0,0,1,111,levante,12
989,4.0,0.0,3.0,0.0,1.0,2,1,111,levante,12
990,1.0,0.0,0.0,0.0,0.0,0,0,111,levante,12
39,4.0,1.0,4.0,0.0,1.0,2,2,111,levante,12
42,1.0,0.0,7.0,2.0,0.0,0,4,111,levante,12
991,0.0,0.0,0.0,0.0,0.0,1,0,111,levante,12
40,2.0,0.0,5.0,0.0,4.0,7,1,111,levante,12
700,0.0,0.0,1.0,0.0,0.0,0,1,111,levante,12
647,0.0,0.0,0.0,0.0,0.0,0,0,111,real_sociedad,12
78,0.0,0.0,0.0,0.0,0.0,0,0,111,real_sociedad,12
80,0.0,0.0,2.0,0.0,1.0,1,0,111,real_sociedad,12
327,0.0,0.0,2.0,1.0,0.0,0,1,111,real_sociedad,12
992,0.0,0.0,2.0,1.0,0.0,2,1,111,real_sociedad,12
79,4.0,2.0,0.0,0.0,1.0,3,1,111,real_sociedad,12
82,0.0,0.0,0.0,0.0,0.0,0,1,111,real_sociedad,12
993,1.0,0.0,0.0,0.0,0.0,0,0,111,real_sociedad,12
329,2.0,1.0,0.0,0.0,1.0,0,3,111,real_sociedad,12
972,2.0,0.0,5.0,2.0,1.0,8,2,111,real_sociedad,12
87,1.0,0.0,0.0,0.0,0.0,1,3,111,real_sociedad,12
11,0.0,0.0,0.0,0.0,0.0,0,0,112,valladolid,12
12,1.0,0.0,0.0,0.0,0.0,1,0,112,valladolid,12
14,0.0,0.0,0.0,0.0,0.0,0,0,112,valladolid,12
994,0.0,0.0,1.0,0.0,0.0,0,0,112,valladolid,12
15,1.0,0.0,9.0,1.0,1.0,1,0,112,valladolid,12
19,1.0,0.0,0.0,0.0,0.0,0,2,112,valladolid,12
452,0.0,0.0,2.0,1.0,3.0,1,2,112,valladolid,12
509,0.0,0.0,1.0,0.0,0.0,2,0,112,valladolid,12
853,1.0,0.0,1.0,0.0,0.0,1,0,112,valladolid,12
995,1.0,1.0,0.0,0.0,0.0,0,1,112,valladolid,12
259,2.0,0.0,1.0,0.0,0.0,1,0,112,valladolid,12
836,0.0,0.0,0.0,0.0,0.0,0,0,112,eibar,12
114,1.0,0.0,5.0,2.0,0.0,1,3,112,eibar,12
111,0.0,0.0,0.0,0.0,0.0,0,0,112,eibar,12
112,1.0,1.0,5.0,2.0,0.0,1,1,112,eibar,12
996,1.0,0.0,2.0,0.0,0.0,0,3,112,eibar,12
997,0.0,0.0,0.0,0.0,0.0,0,0,112,eibar,12
226,0.0,0.0,2.0,0.0,0.0,0,1,112,eibar,12
115,0.0,0.0,0.0,0.0,0.0,2,1,112,eibar,12
998,6.0,3.0,4.0,0.0,2.0,6,0,112,eibar,12
116,3.0,1.0,4.0,1.0,1.0,0,2,112,eibar,12
999,2.0,0.0,0.0,0.0,1.0,0,0,112,eibar,12
165,0.0,0.0,0.0,0.0,0.0,0,0,113,getafe,12
220,3.0,0.0,4.0,1.0,0.0,1,1,113,getafe,12
1000,0.0,0.0,0.0,0.0,0.0,0,0,113,getafe,12
169,2.0,0.0,0.0,0.0,0.0,0,0,113,getafe,12
168,1.0,0.0,10.0,3.0,0.0,0,2,113,getafe,12
221,0.0,0.0,4.0,1.0,2.0,1,2,113,getafe,12
1001,2.0,1.0,1.0,0.0,0.0,2,2,113,getafe,12
171,1.0,1.0,1.0,0.0,0.0,0,0,113,getafe,12
170,2.0,0.0,0.0,0.0,0.0,0,2,113,getafe,12
1002,2.0,0.0,1.0,1.0,2.0,1,4,113,getafe,12
1003,4.0,1.0,0.0,0.0,1.0,0,0,113,getafe,12
176,0.0,0.0,0.0,0.0,0.0,0,0,113,valencia,12
177,0.0,0.0,0.0,0.0,0.0,0,0,113,valencia,12
178,0.0,0.0,2.0,0.0,3.0,2,0,113,valencia,12
607,0.0,0.0,0.0,0.0,0.0,0,0,113,valencia,12
1004,0.0,0.0,0.0,0.0,0.0,2,2,113,valencia,12
270,1.0,0.0,4.0,1.0,1.0,2,2,113,valencia,12
181,1.0,1.0,6.0,3.0,0.0,1,1,113,valencia,12
877,0.0,0.0,0.0,0.0,0.0,0,1,113,valencia,12
1005,0.0,0.0,3.0,1.0,0.0,0,0,113,valencia,12
185,4.0,2.0,1.0,0.0,0.0,0,0,113,valencia,12
1006,0.0,0.0,0.0,0.0,0.0,0,0,113,valencia,12
187,0.0,0.0,0.0,0.0,0.0,0,0,114,atletico,12
188,1.0,1.0,0.0,0.0,0.0,0,0,114,atletico,12
189,0.0,0.0,1.0,0.0,0.0,1,1,114,atletico,12
894,1.0,0.0,3.0,1.0,1.0,1,0,114,atletico,12
1007,0.0,0.0,0.0,0.0,1.0,0,0,114,atletico,12
583,2.0,1.0,3.0,2.0,2.0,0,2,114,atletico,12
193,0.0,0.0,1.0,0.0,1.0,0,1,114,atletico,12
248,2.0,1.0,1.0,0.0,1.0,0,1,114,atletico,12
340,1.0,0.0,11.0,1.0,2.0,0,3,114,atletico,12
1008,0.0,0.0,0.0,0.0,0.0,1,0,114,atletico,12
1009,0.0,0.0,0.0,0.0,1.0,0,0,114,atletico,12
391,0.0,0.0,0.0,0.0,0.0,0,0,114,athletic,12
590,0.0,0.0,0.0,0.0,0.0,0,1,114,athletic,12
392,0.0,0.0,0.0,0.0,0.0,0,0,114,athletic,12
872,1.0,1.0,1.0,0.0,0.0,0,0,114,athletic,12
1010,0.0,0.0,1.0,0.0,0.0,0,0,114,athletic,12
427,0.0,0.0,2.0,0.0,0.0,0,0,114,athletic,12
549,0.0,0.0,0.0,0.0,0.0,0,0,114,athletic,12
663,0.0,0.0,1.0,0.0,0.0,1,0,114,athletic,12
203,0.0,0.0,0.0,0.0,1.0,1,2,114,athletic,12
1011,2.0,1.0,4.0,0.0,0.0,1,1,114,athletic,12
430,3.0,3.0,0.0,0.0,1.0,0,1,114,athletic,12
0,0.0,0.0,0.0,0.0,0.0,0,0,115,girona,12
1,0.0,0.0,0.0,0.0,0.0,0,0,115,girona,12
857,0.0,0.0,0.0,0.0,0.0,0,0,115,girona,12
3,0.0,0.0,0.0,0.0,0.0,0,0,115,girona,12
940,0.0,0.0,4.0,0.0,0.0,0,0,115,girona,12
1012,0.0,0.0,7.0,2.0,0.0,0,2,115,girona,12
319,0.0,0.0,0.0,0.0,0.0,0,0,115,girona,12
7,1.0,0.0,2.0,0.0,0.0,0,1,115,girona,12
1013,1.0,0.0,0.0,0.0,0.0,1,0,115,girona,12
1014,0.0,0.0,2.0,0.0,0.0,0,0,115,girona,12
321,2.0,0.0,0.0,0.0,0.0,0,0,115,girona,12
1015,0.0,0.0,0.0,0.0,0.0,0,0,115,leganes,12
213,2.0,0.0,14.0,3.0,4.0,1,1,115,leganes,12
212,1.0,0.0,2.0,1.0,1.0,0,0,115,leganes,12
890,0.0,0.0,0.0,0.0,0.0,0,0,115,leganes,12
598,2.0,0.0,1.0,1.0,0.0,0,0,115,leganes,12
892,1.0,0.0,0.0,0.0,0.0,1,0,115,leganes,12
1016,0.0,0.0,0.0,0.0,0.0,0,0,115,leganes,12
218,0.0,0.0,0.0,0.0,1.0,0,0,115,leganes,12
753,1.0,1.0,3.0,0.0,0.0,1,0,115,leganes,12
1017,0.0,0.0,2.0,1.0,0.0,0,1,115,leganes,12
234,1.0,0.0,0.0,0.0,0.0,0,1,115,leganes,12
954,0.0,0.0,0.0,0.0,0.0,0,0,116,alaves,12
455,1.0,0.0,5.0,2.0,1.0,0,1,116,alaves,12
103,0.0,0.0,1.0,0.0,0.0,3,0,116,alaves,12
102,0.0,0.0,0.0,0.0,0.0,0,0,116,alaves,12
101,0.0,0.0,0.0,0.0,0.0,0,0,116,alaves,12
492,1.0,1.0,0.0,0.0,1.0,1,1,116,alaves,12
1018,6.0,0.0,4.0,2.0,0.0,2,2,116,alaves,12
106,1.0,0.0,0.0,0.0,0.0,0,0,116,alaves,12
239,2.0,2.0,7.0,2.0,1.0,4,3,116,alaves,12
1019,1.0,1.0,0.0,0.0,1.0,0,0,116,alaves,12
494,0.0,0.0,4.0,2.0,1.0,0,3,116,alaves,12
678,0.0,0.0,0.0,0.0,0.0,0,0,116,huesca,12
398,2.0,0.0,0.0,0.0,0.0,0,0,116,huesca,12
122,0.0,0.0,0.0,0.0,0.0,0,0,116,huesca,12
1020,0.0,0.0,0.0,0.0,0.0,1,0,116,huesca,12
1021,0.0,0.0,0.0,0.0,0.0,0,0,116,huesca,12
123,0.0,0.0,6.0,2.0,0.0,0,2,116,huesca,12
129,3.0,1.0,5.0,1.0,0.0,4,1,116,huesca,12
479,0.0,0.0,9.0,3.0,1.0,0,2,116,huesca,12
1022,0.0,0.0,2.0,0.0,1.0,2,1,116,huesca,12
303,0.0,0.0,0.0,0.0,0.0,1,0,116,huesca,12
306,1.0,0.0,2.0,1.0,0.0,0,1,116,huesca,12
88,0.0,0.0,0.0,0.0,0.0,0,0,117,barcelona,12
90,2.0,0.0,0.0,0.0,0.0,0,0,117,barcelona,12
658,1.0,1.0,0.0,0.0,1.0,0,0,117,barcelona,12
91,0.0,0.0,0.0,0.0,0.0,1,1,117,barcelona,12
92,1.0,0.0,2.0,0.0,0.0,0,1,117,barcelona,12
1023,0.0,0.0,2.0,0.0,0.0,0,0,117,barcelona,12
1024,2.0,0.0,0.0,0.0,0.0,0,1,117,barcelona,12
1025,0.0,0.0,0.0,0.0,0.0,0,1,117,barcelona,12
1026,1.0,0.0,3.0,1.0,2.0,0,2,117,barcelona,12
96,3.0,0.0,2.0,0.0,5.0,0,2,117,barcelona,12
97,7.0,2.0,3.0,1.0,2.0,7,5,117,barcelona,12
22,0.0,0.0,0.0,0.0,0.0,0,0,117,betis,12
24,0.0,0.0,0.0,0.0,0.0,1,0,117,betis,12
422,0.0,0.0,0.0,0.0,0.0,0,0,117,betis,12
26,2.0,2.0,0.0,0.0,0.0,1,2,117,betis,12
25,0.0,0.0,0.0,0.0,0.0,0,0,117,betis,12
376,2.0,1.0,0.0,0.0,1.0,3,2,117,betis,12
851,0.0,0.0,0.0,0.0,0.0,2,2,117,betis,12
1027,2.0,1.0,3.0,3.0,0.0,0,2,117,betis,12
28,0.0,0.0,0.0,0.0,0.0,0,0,117,betis,12
1028,3.0,2.0,1.0,1.0,2.0,2,4,117,betis,12
1029,4.0,1.0,0.0,0.0,1.0,2,0,117,betis,12
1030,0.0,0.0,0.0,0.0,0.0,0,0,118,rayo,12
135,1.0,1.0,5.0,3.0,3.0,2,1,118,rayo,12
137,0.0,0.0,0.0,0.0,0.0,0,0,118,rayo,12
251,0.0,0.0,3.0,2.0,0.0,3,2,118,rayo,12
136,1.0,1.0,0.0,0.0,0.0,0,0,118,rayo,12
1031,2.0,1.0,1.0,0.0,1.0,1,1,118,rayo,12
1032,1.0,0.0,9.0,2.0,1.0,4,1,118,rayo,12
1033,0.0,0.0,0.0,0.0,0.0,2,1,118,rayo,12
947,0.0,0.0,2.0,0.0,0.0,5,3,118,rayo,12
389,1.0,0.0,0.0,0.0,1.0,0,3,118,rayo,12
390,6.0,3.0,0.0,0.0,1.0,1,1,118,rayo,12
66,0.0,0.0,0.0,0.0,0.0,0,0,118,villarreal,12
1034,0.0,0.0,0.0,0.0,0.0,0,1,118,villarreal,12
69,0.0,0.0,0.0,0.0,0.0,0,2,118,villarreal,12
536,0.0,0.0,2.0,0.0,0.0,0,1,118,villarreal,12
960,0.0,0.0,3.0,0.0,0.0,1,1,118,villarreal,12
72,0.0,0.0,0.0,0.0,0.0,1,1,118,villarreal,12
1035,0.0,0.0,1.0,0.0,2.0,3,0,118,villarreal,12
287,1.0,0.0,3.0,0.0,1.0,1,2,118,villarreal,12
962,4.0,1.0,1.0,0.0,0.0,2,0,118,villarreal,12
1036,1.0,1.0,1.0,0.0,0.0,0,0,118,villarreal,12
76,3.0,2.0,0.0,0.0,0.0,3,1,118,villarreal,12
143,0.0,0.0,0.0,0.0,0.0,0,0,119,sevilla,12
532,1.0,1.0,0.0,0.0,0.0,0,0,119,sevilla,12
1037,0.0,0.0,4.0,1.0,1.0,0,4,119,sevilla,12
147,0.0,0.0,0.0,0.0,0.0,0,0,119,sevilla,12
148,1.0,1.0,10.0,7.0,1.0,0,6,119,sevilla,12
146,1.0,1.0,0.0,0.0,0.0,0,0,119,sevilla,12
381,0.0,0.0,6.0,1.0,0.0,2,4,119,sevilla,12
1038,6.0,1.0,3.0,0.0,1.0,0,1,119,sevilla,12
1039,1.0,0.0,3.0,1.0,0.0,2,3,119,sevilla,12
153,9.0,4.0,0.0,0.0,3.0,1,2,119,sevilla,12
1040,1.0,0.0,2.0,0.0,0.0,1,1,119,sevilla,12
55,0.0,0.0,0.0,0.0,0.0,0,0,119,espanyol,12
1041,0.0,0.0,1.0,0.0,0.0,0,0,119,espanyol,12
56,1.0,0.0,2.0,0.0,0.0,0,1,119,espanyol,12
57,0.0,0.0,0.0,0.0,0.0,0,0,119,espanyol,12
59,0.0,0.0,0.0,0.0,0.0,0,0,119,espanyol,12
1042,2.0,1.0,0.0,0.0,0.0,1,1,119,espanyol,12
1043,0.0,0.0,0.0,0.0,0.0,0,2,119,espanyol,12
62,1.0,0.0,0.0,0.0,0.0,2,0,119,espanyol,12
442,3.0,1.0,3.0,0.0,0.0,1,2,119,espanyol,12
268,3.0,2.0,0.0,0.0,0.0,0,0,119,espanyol,12
364,3.0,2.0,3.0,0.0,1.0,3,0,119,espanyol,12
44,0.0,0.0,0.0,0.0,0.0,0,0,120,celta,12
45,2.0,1.0,2.0,0.0,0.0,0,0,120,celta,12
612,0.0,0.0,1.0,0.0,0.0,0,0,120,celta,12
1044,0.0,0.0,0.0,0.0,0.0,0,1,120,celta,12
295,0.0,0.0,0.0,0.0,0.0,0,0,120,celta,12
507,1.0,0.0,0.0,0.0,1.0,4,0,120,celta,12
792,2.0,0.0,0.0,0.0,0.0,0,0,120,celta,12
1045,1.0,0.0,1.0,0.0,0.0,3,2,120,celta,12
716,3.0,2.0,5.0,2.0,3.0,1,2,120,celta,12
335,2.0,0.0,2.0,1.0,1.0,1,2,120,celta,12
54,3.0,1.0,0.0,0.0,0.0,2,4,120,celta,12
342,0.0,0.0,0.0,0.0,0.0,0,0,120,real_madrid,12
156,1.0,1.0,0.0,0.0,0.0,0,1,120,real_madrid,12
1046,0.0,0.0,0.0,0.0,0.0,0,0,120,real_madrid,12
519,0.0,0.0,4.0,1.0,1.0,1,3,120,real_madrid,12
1047,0.0,0.0,2.0,1.0,0.0,0,1,120,real_madrid,12
159,2.0,0.0,2.0,0.0,0.0,0,1,120,real_madrid,12
520,0.0,0.0,0.0,0.0,0.0,0,1,120,real_madrid,12
1048,0.0,0.0,0.0,0.0,0.0,0,0,120,real_madrid,12
799,0.0,0.0,2.0,1.0,0.0,2,2,120,real_madrid,12
163,7.0,3.0,0.0,0.0,0.0,3,0,120,real_madrid,12
621,2.0,0.0,2.0,0.0,0.0,0,1,120,real_madrid,12
1049,0.0,0.0,0.0,0.0,0.0,0,0,121,leganes,13
213,0.0,0.0,8.0,1.0,0.0,0,2,121,leganes,13
500,1.0,0.0,5.0,2.0,1.0,2,2,121,leganes,13
212,1.0,0.0,0.0,0.0,0.0,2,1,121,leganes,13
890,0.0,0.0,0.0,0.0,0.0,1,0,121,leganes,13
598,0.0,0.0,0.0,0.0,0.0,1,0,121,leganes,13
1050,0.0,0.0,0.0,0.0,0.0,0,0,121,leganes,13
218,2.0,1.0,0.0,0.0,0.0,1,1,121,leganes,13
1051,1.0,1.0,4.0,2.0,0.0,0,1,121,leganes,13
234,4.0,2.0,2.0,0.0,1.0,0,0,121,leganes,13
